SDSS,Plate,MJD,Fiber,RA,Dec,umag,gmag,rmag,imag,zmag,Teff,logg,Mass,Type,spec_file,filename,object_name,plate,mjd,fiberid,z,J0410_mag,J0410_err,J0430_mag,J0430_err,iSDSS_mag,iSDSS_err,J0660_mag,J0660_err,rSDSS_mag,rSDSS_err,J0515_mag,J0515_err,zSDSS_mag,zSDSS_err,J0378_mag,J0378_err,gSDSS_mag,gSDSS_err,J0395_mag,J0395_err,uJAVA_mag,uJAVA_err,J0861_mag,J0861_err
024642.55+004137.2,409,51871,425,41.677292,0.69366901,20.0,19.23,18.41,17.28,16.57,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-0409-51871-0425.fits,spec-0409-51871-0425.fits,0409-51869-02,409.0,51871.0,425.0,,19.47714379783184,0.0121101228939153,19.41632816081779,0.0101281984852523,17.121235303939336,0.0010738095156904,18.004716835215483,0.003734482991875,18.33282427226481,0.0017262342611574,18.93604148266531,0.0062699435049841,16.54996883797198,0.0016610684494001,19.83684810457748,0.0553902055007996,19.05264326264855,0.0027231768176158,19.63828152672206,0.0222814375153511,19.959191506595023,0.0474987171660538,16.677858820961838,0.0023590266772533
024642.55+004137.2,707,52177,460,41.677292,0.69366901,20.0,19.23,18.41,17.28,16.57,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-0707-52177-0460.fits,spec-0707-52177-0460.fits,0707-52176-02,707.0,52177.0,460.0,,19.40957935260192,,19.334490781569947,,17.21579383038823,,17.965672277401374,,18.335629751904328,,18.905171614232664,,16.66914662412686,,19.67718399052512,,19.020856334934088,,19.47595166426175,,19.84176041634931,,16.79630166551562,
024642.56+004137.1,1664,52965,420,41.67734,0.69364,20.0,19.23,18.41,17.28,16.57,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-1664-52965-0420.fits,spec-1664-52965-0420.fits,1664-52965-01,1664.0,52965.0,420.0,,19.53872245930545,0.0094416973348841,19.4858474336694,0.0079896015570804,17.16287087925921,0.000774393348754,18.00955745691744,0.0027730372779446,18.35730196178462,0.0013790825222703,18.996201572869616,0.004914916184207,16.584497833229513,0.0012124395814605,19.837729287271134,0.0415571375314284,19.1170458821695,0.0021540695806971,19.69935860830828,0.0170464535897281,19.97468191148075,0.0399113045117274,16.70750117375929,0.0017674063311638
024642.56+004137.1,1664,52973,407,41.67734,0.69364,20.0,19.23,18.41,17.28,16.57,6300.0,5.0,,DAM,results_convolution_2/spectra/spec-1664-52973-0407.fits,spec-1664-52973-0407.fits,1664-52966-01,1664.0,52973.0,407.0,,19.5980802407428,0.0059902651362007,19.55970017481129,0.0050883260966604,17.162529902332828,0.0005375634788072,18.05435541704683,0.0021960224652091,18.39203264352212,0.0008873281473446,19.04125076346012,0.0030754438889711,16.58731485111182,0.0008200102770322,19.922015125306395,0.0301768678154413,19.171724867336685,0.0013581181979912,19.739038242921843,0.0106658852834492,20.052238412041696,0.0322575162704922,16.718657150546953,0.0011790640082507
024645.89-010624.2,707,52177,121,41.691218,-1.1067134,21.33,20.61,20.0,18.85,18.18,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-0707-52177-0121.fits,spec-0707-52177-0121.fits,0707-52176-02,707.0,52177.0,121.0,,21.091680377365883,0.047213390358487,20.996758593024687,0.034533742152402,18.7666573711657,0.0025793989059683,19.594384765477848,0.00949364505603,19.86973825521455,0.004964710381342,20.44025402631474,0.017638790392627,18.254813663442143,0.0047570867070483,21.38830318588408,0.2660185802057245,20.585280254531877,0.0084845130908972,21.22887115951161,0.0900501446304208,21.464867849370783,0.186845257568708,18.384394361486777,0.0067026218310767
024734.62-070708.9,456,51910,537,41.894243,-7.1191327,19.75,19.74,20.2,20.47,20.4,23077.0,7.63,0.48,DA,results_convolution_2/spectra/spec-0456-51910-0537.fits,spec-0456-51910-0537.fits,0456-51910-01,456.0,51910.0,537.0,,19.635711531409363,0.0160253668898344,19.6933956771935,0.0138933629666354,20.573923607826792,0.0145678313295208,20.395934520756175,0.0207294074017829,20.15884609087568,0.0071398572142745,19.876356673579927,0.0133311256563154,21.07411297883133,0.061471791019898,19.61018275231616,0.0562833989018038,19.77825125073712,0.0051998215337,19.67730884757484,0.0255019886182826,19.74225243996936,0.0506189717300222,21.094095379452234,0.0762942556766111
024746.30+000331.6,707,52177,506,41.942909,0.05879144,16.49,16.24,16.64,16.91,17.18,19362.0,8.05,0.647,DA,results_convolution_2/spectra/spec-0707-52177-0506.fits,spec-0707-52177-0506.fits,0707-52176-02,707.0,52177.0,506.0,,16.539167028085593,0.0020780453742847,16.504662135586706,0.0019439466492512,17.16690041432681,0.0009068401950409,17.110254069306244,0.0022645031778875,16.83868762467815,0.0007209294114959,16.52150685333816,0.0017887947617444,17.31614235252325,0.0022678812563136,16.758338525276137,0.0059445145837646,16.507873327587937,0.0006961614484305,16.70497142877789,0.0032623361315263,16.893895907296645,0.0056771127311489,17.380873485854217,0.0029235532666601
024802.27+340802.4,2398,53768,283,42.009449,34.134002,19.55,18.83,18.46,18.32,18.39,6300.0,10.0,,DQPEC,results_convolution_2/spectra/spec-2398-53768-0283.fits,spec-2398-53768-0283.fits,2398-53765-01,2398.0,53768.0,283.0,,19.1227700113918,0.0055990227013251,18.99972863077462,0.0044615185983178,18.44015513206661,0.0014464961077344,18.471829003688804,0.0031830263281798,18.51803113843126,0.0011939124391381,18.81047690890353,0.0035753226905076,18.3751600373239,0.0034226206657364,19.362256063812914,0.024316325493742,18.865628093103588,0.001470835084953,19.18394450218025,0.009215984170856,19.485051491418496,0.0189109670448823,18.43409992006624,0.0045694847431961
024837.49-003123.2,707,52177,72,42.156226,-0.52310524,19.66,19.18,19.22,19.3,19.5,8987.0,7.65,0.445,DA,results_convolution_2/spectra/spec-0707-52177-0072.fits,spec-0707-52177-0072.fits,0707-52176-02,707.0,52177.0,72.0,,19.255860019942297,0.0103980706654618,19.274594572603768,0.0085888576897251,19.55113734930664,0.0050105588408799,19.606723089688124,0.0098612547119312,19.382612196823764,0.0034120447381711,19.224146168011096,0.0067719330389136,19.573484451677068,0.0152629506527296,19.429109796898707,0.0488060422403118,19.247039815914057,0.0029379613036123,19.331849729637177,0.0181007638395603,19.53046740940176,0.0352512954135409,19.660404017214454,0.0205571846106527
024837.54-003124.0,1069,52590,151,42.156402,-0.52332322,19.66,19.18,19.22,19.3,19.5,9422.0,7.9,,DA,results_convolution_2/spectra/spec-1069-52590-0151.fits,spec-1069-52590-0151.fits,1069-52582-01,1069.0,52590.0,151.0,,19.410131634852423,,19.402132487676845,,19.626504260824525,,19.66909937913821,,19.43809237570733,,19.315227974843843,,19.68461473592105,,19.464789073909223,,19.35568300592707,,19.490146816932388,,19.614113244300174,,19.83886335687945,
024853.74+005731.2,707,52177,576,42.223928,0.95866009,20.57,20.42,20.74,21.02,20.53,16316.0,8.17,0.709,DA,results_convolution_2/spectra/spec-0707-52177-0576.fits,spec-0707-52177-0576.fits,0707-52176-02,707.0,52177.0,576.0,,20.477733287192105,0.0235610053313216,20.45711554710072,0.0206008278079408,20.83832206316321,0.0145852925179601,20.965638590879827,0.0277842064666694,20.6906185306944,0.0099438974255187,20.40366670380974,0.0168681165245327,20.77173595272001,0.041022606298139,20.74378507864485,0.1126175243341566,20.4313420673308,0.0070281014087532,20.662923560026503,0.0434622191259947,20.87152765042807,0.0969702867250282,20.856100325492115,0.0534803965563571
024922.34-010006.8,707,52177,47,42.343071,-1.0018889,19.32,18.9,18.93,19.05,19.2,11070.0,8.24,0.743,DA,results_convolution_2/spectra/spec-0707-52177-0047.fits,spec-0707-52177-0047.fits,0707-52176-02,707.0,52177.0,47.0,,18.980848934491867,,18.96634972363517,,19.16382095813412,,19.23914708813934,,18.985650850951338,,18.792389414999057,,19.223131754966907,,19.35668936844053,,18.86730181966073,,19.13460574636259,,19.446805453616516,,19.25730328352727,
024942.92+335032.5,2398,53768,256,42.428841,33.84237,20.4,19.46,18.28,17.5,17.03,6300.0,5.0,,DAM,results_convolution_2/spectra/spec-2398-53768-0256.fits,spec-2398-53768-0256.fits,2398-53765-01,2398.0,53768.0,256.0,,20.00466725590669,0.0116375239509951,19.87800180818865,0.0090772114276888,17.381287197163367,0.0007368692623455,17.900454539388598,0.00230882396599,18.185987662941365,0.0009618377446559,19.17975014972973,0.0046675085422873,16.99028023532447,0.00123591082001,20.383702241981503,0.058036263844607,19.30617822788873,0.0020627926901821,20.257806330397607,0.0233393589151931,20.494858538946183,0.0478870179178518,17.086440272572865,0.0017426773302655
025016.66+341426.8,2398,53768,215,42.569429,34.240786,20.34,20.4,20.7,20.95,21.39,22115.0,9.54,,DAH,results_convolution_2/spectra/spec-2398-53768-0215.fits,spec-2398-53768-0215.fits,2398-53765-01,2398.0,53768.0,215.0,,20.3664463822688,,20.40668630898586,,21.054026924792986,,21.02569754626031,,20.69997612359031,,20.40642697332317,,21.32004313372189,,20.324593360390917,,20.395166029549763,,20.31509061518737,,20.472383250682363,,21.393307046081908,
025018.49+351149.4,2398,53768,360,42.577045,35.197046,20.58,20.46,20.9,21.06,20.86,26305.0,7.16,0.376,DA,results_convolution_2/spectra/spec-2398-53768-0360.fits,spec-2398-53768-0360.fits,2398-53765-01,2398.0,53768.0,360.0,,20.4090416986841,0.0130185555186955,20.43698834032879,0.0120534919314381,21.275737355934048,0.0130602403504194,21.103048933740705,0.0222076678562422,20.901048036901933,0.0072564627575899,20.57710834521142,0.012480365403505,21.45433088280324,0.0368238035466598,20.494153454994223,0.0481973328251081,20.508954250619603,0.0046413943758322,20.45053623856014,0.0204017857132988,20.635767759736343,0.0386934218352855,21.4935930576142,0.0486236414152076
025130.82+353710.8,2398,53768,395,42.878405,35.619663,20.52,20.11,20.26,20.59,20.62,14173.0,7.8,0.512,DA,results_convolution_2/spectra/spec-2398-53768-0395.fits,spec-2398-53768-0395.fits,2398-53765-01,2398.0,53768.0,395.0,,20.3324121011103,0.0132546981788583,20.237705662653163,0.0110444243395228,20.64820237565437,0.0082253729166533,20.691899471224296,0.0161044161842284,20.366751292194827,0.0047208138452835,20.107501875035545,0.0088817086970445,20.81809589652557,0.0262171018412803,20.788561006158297,0.0650991948868166,20.169560905265776,0.0037121007380638,20.550042901814244,0.0244011104896817,20.884541160442744,0.0535901397503063,20.950112866079188,0.0361484693232477
025136.15+343727.4,2398,53768,419,42.900608,34.624281,20.39,20.39,20.68,20.75,21.54,24597.0,7.59,0.475,DA,results_convolution_2/spectra/spec-2398-53768-0419.fits,spec-2398-53768-0419.fits,2398-53765-01,2398.0,53768.0,419.0,,20.366074836329936,0.0126808811804106,20.32013006901419,0.0109673591127643,20.882161149375115,0.0093495563893093,20.89736719904665,0.0183049844503266,20.617398747586527,0.0055659814941761,20.389273402590696,0.0106337628291557,20.98060161266519,0.0271102713138045,20.380739050029923,0.0421944978077731,20.36722977517092,0.0041157861276085,20.47178056252208,0.0214216088840347,20.539871527625955,0.0387774948712623,20.95409407585496,0.0329688759167412
025141.92-004130.0,1068,52614,298,42.924675,-0.691654,19.96,18.84,17.92,16.61,15.87,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-1068-52614-0298.fits,spec-1068-52614-0298.fits,1068-52601-01,1068.0,52614.0,298.0,,19.3899840743946,,19.38719674950314,,17.11003498405143,,17.879863547715892,,18.189609664475533,,18.754566779959283,,16.63031570964997,,19.75756233443743,,18.89857676846814,,19.61086355396757,,19.8606438779542,,16.79933560656135,
025141.92-004129.9,1664,52965,5,42.92468,-0.69164,19.96,18.84,17.92,16.61,15.87,6300.0,5.0,,DAM,results_convolution_2/spectra/spec-1664-52965-0005.fits,spec-1664-52965-0005.fits,1664-52965-01,1664.0,52965.0,5.0,,19.453202085472235,0.0101149796188517,19.43435180318182,0.008498240992643,16.459523317991987,0.0005491462224814,17.43620814972804,0.0020067584776963,17.800907228525368,0.0009774559653086,18.61395771780553,0.0040418330390544,15.891734146722278,0.0008023664547322,19.73659453660958,0.0495984895898594,18.8183282727934,0.0018807192928901,19.63856156377529,0.0197205903044088,19.869948196468563,0.0389789755780501,16.028526736070937,0.0011909677294045
025141.92-004129.9,1664,52973,13,42.92468,-0.69164,19.96,18.84,17.92,16.61,15.87,6300.0,5.0,,DAM,results_convolution_2/spectra/spec-1664-52973-0013.fits,spec-1664-52973-0013.fits,1664-52966-01,1664.0,52973.0,13.0,,19.39496914441261,0.0054256860231061,19.40609826157272,0.0046610377104706,16.48271522963605,0.0004063559158715,17.463116502701773,0.0013211089976859,17.817724908302388,0.0006005838713176,18.602491548054708,0.0022946995025992,15.900747088651862,0.0005535477712405,19.84609131452265,0.0276455368406179,18.79878012264549,0.0010583785241345,19.68357823963877,0.0108245477511507,19.95545784615557,0.0219945634897786,16.041992270846272,0.0008115177299454
025147.85-000003.2,707,52177,637,42.949375,-0.00089526,21.56,20.83,20.31,19.15,18.39,6300.0,9.99,,DAM,results_convolution_2/spectra/spec-0707-52177-0637.fits,spec-0707-52177-0637.fits,0707-52176-02,707.0,52177.0,637.0,,21.42075222883724,0.0616633381225179,21.29427865881184,0.0471886870082908,19.30851592079835,0.0037769708887352,20.31854651818852,0.0163570277845695,20.60888200823579,0.0092856816828043,20.908963572522204,0.0269898763317586,18.751153568962685,0.0064702289257998,21.738092801318395,0.3776410701700781,21.01797255247606,0.0126854512920987,21.753850884561608,0.1340556715290684,21.84289519355233,0.2538004728952773,18.91254436697681,0.009170809397457
025147.85-000003.2,708,52175,228,42.949375,-0.00089526,21.56,20.83,20.31,19.15,18.39,6300.0,9.99,,DAM,results_convolution_2/spectra/spec-0708-52175-0228.fits,spec-0708-52175-0228.fits,0708-52173-02,708.0,52175.0,228.0,,21.83350940712554,0.0543027399099043,21.692238625382124,0.0399249236581973,19.381801696123112,0.0036637660059418,20.298590898805223,0.0128776779671792,20.63181192230413,0.0070189565948681,21.117039010133617,0.0209801024202872,18.83681184948008,0.0067437281808611,22.11695854199359,0.2492356830643889,21.28961650358675,0.010091696376696,22.045219956394966,0.1132331926038914,22.274075806646728,0.2340699976059486,18.98905950850401,0.0095321985409786
025202.46-010515.7,708,52175,244,43.010261,-1.0877053,16.49,16.85,17.34,17.76,17.99,80511.0,7.17,,DAM,results_convolution_2/spectra/spec-0708-52175-0244.fits,spec-0708-52175-0244.fits,0708-52173-02,708.0,52175.0,244.0,,16.573094607252337,0.0017263101814878,16.689400973276257,0.0015834959644315,16.767498214964768,0.0006055665384628,16.920967710892263,0.0015855850680232,16.94648248435626,0.0005600296444953,16.977623892495792,0.001516100984322,16.586484030798736,0.0011930908536194,16.389066566762715,0.0049039872306722,16.797919660297758,0.0005844349404726,16.464178512610793,0.0026283046936066,16.54440145831935,0.0043973649182807,16.66899084995685,0.0016587344895971
025257.75-072646.4,457,51901,478,43.240615,-7.4462274,20.81,20.44,20.63,20.98,20.88,15158.0,7.94,0.581,DA,results_convolution_2/spectra/spec-0457-51901-0478.fits,spec-0457-51901-0478.fits,0457-51901-01,457.0,51901.0,478.0,,20.5894212220386,0.0291995721738068,20.542238922557765,0.0250559482085465,20.97827784683448,0.022718956654868,20.96210372663173,0.0337475846025676,20.67866422268562,0.0115881716285494,20.45934961663918,0.0204829134465895,21.030798625951128,0.0703268417649885,20.73875768600397,0.1265862132302248,20.492547424309244,0.0085067624136281,20.828746294062803,0.0599437942295091,20.83893444002286,0.1026280169402377,20.949067655029715,0.0810864126484824
025304.78+001344.7,1069,52590,639,43.269908,0.2290937,17.8,17.35,17.2,17.23,17.36,7683.0,7.91,0.547,DA,results_convolution_2/spectra/spec-1069-52590-0639.fits,spec-1069-52590-0639.fits,1069-52582-01,1069.0,52590.0,639.0,,17.645840026634197,0.0038287266257591,17.576355682197182,0.0033088101090436,17.347908807138218,0.0012391833929481,17.433790490864304,0.0028178223012206,17.347681839572196,0.0011887783537612,17.372219986331352,0.0025554340639761,17.331771611539203,0.0031033562526963,17.852175806569655,0.0193731307444317,17.458167734238252,0.0010802723380187,17.7330050073217,0.0063368098609082,17.98444258016547,0.0140047536712997,17.38423668141329,0.0042682695721969
025306.37+001329.2,1068,52614,434,43.276548,0.22479,19.44,19.04,19.13,19.32,18.48,35543.0,6.67,,DAM,results_convolution_2/spectra/spec-1068-52614-0434.fits,spec-1068-52614-0434.fits,1068-52601-01,1068.0,52614.0,434.0,,18.84095904690881,0.0069426228302446,18.78708556149946,0.0058796059529396,17.632398190336083,0.0009542573544625,17.932619093616346,0.0025545657221257,18.067618183247937,0.0010771818015892,18.41392373592374,0.003708730065292,17.428420739005368,0.0018050638186223,19.33867622117338,0.029223776137445,18.48256399384905,0.0016167083897028,19.152838433634397,0.0136470594046252,19.4561746342168,0.0299402327666445,17.50962384710308,0.0024628534773035
025325.82-002751.6,708,52175,178,43.357569,-0.46432872,18.29,18.09,18.39,18.6,18.9,19193.0,7.73,0.497,DA,results_convolution_2/spectra/spec-0708-52175-0178.fits,spec-0708-52175-0178.fits,0708-52173-02,708.0,52175.0,178.0,,18.14704985777997,,18.16728992496544,,18.775119838935133,,18.726051340020227,,18.48323153557498,,18.224345134156174,,18.9017989876732,,18.27108984992585,,18.190711529672647,,18.253693743691564,,18.41213968755431,,18.963386314710824,
025407.00+343022.1,2398,53768,460,43.529181,34.506136,20.44,20.35,20.53,20.79,20.72,19819.0,7.92,0.582,DA,results_convolution_2/spectra/spec-2398-53768-0460.fits,spec-2398-53768-0460.fits,2398-53765-01,2398.0,53768.0,460.0,,20.320332653158992,0.0119641555318983,20.332280564838065,0.0107635356475595,21.03681065549855,0.0097032736055688,21.004530926954565,0.0186086245234987,20.694757846826118,0.00548692684701,20.382218961199463,0.0098868307678673,21.25476660912953,0.0307675808450727,20.536478143899156,0.0464397099048823,20.348411814178583,0.0038708956187465,20.43811295711523,0.0206787406536684,20.647552387602538,0.0425717043059578,21.23044545044089,0.0370428873484851
025456.64-071036.7,457,51901,456,43.736007,-7.1768651,20.53,20.25,20.51,20.74,20.36,15190.0,7.66,0.469,DA,results_convolution_2/spectra/spec-0457-51901-0456.fits,spec-0457-51901-0456.fits,0457-51901-01,457.0,51901.0,456.0,,20.1480824173288,0.0239583397274487,20.09259910706981,0.0201500770843204,20.667615782859563,0.0176922297376303,20.742453463231836,0.0297636157008833,20.432701743901227,0.0100130594679217,20.114760529402567,0.0172427446649028,20.872504739775387,0.0625334853239846,20.413555099396653,0.1175674746249055,20.114297198842984,0.0071131690782832,20.402725426440533,0.0498504068919123,20.51360640330973,0.094397307922416,20.914042750956064,0.081714318249169
025506.14-071551.4,457,51901,481,43.775601,-7.2642699,19.29,18.74,18.6,18.57,18.53,6514.0,10.0,,DC,results_convolution_2/spectra/spec-0457-51901-0481.fits,spec-0457-51901-0481.fits,0457-51901-01,457.0,51901.0,481.0,,18.79160883314736,0.007704888813794,18.75000135736196,0.006625681364483,18.57884560303564,0.0027697292465312,18.580474459453235,0.0050804270390495,18.56751135459526,0.0020594871832828,18.622046517903435,0.0051835850269201,18.54539484695062,0.0072993606975023,18.87986034810003,0.0299529929515874,18.668868582225024,0.0021767747835193,18.83154814733387,0.0127931139574308,19.029657143871496,0.0251652108013981,18.59204665508017,0.0096205931647564
025509.30-004414.8,410,51816,131,43.78873,-0.73743701,20.83,19.86,18.83,17.83,17.25,6300.0,5.13,,DAM,results_convolution_2/spectra/spec-0410-51816-0131.fits,spec-0410-51816-0131.fits,0410-51808-01,410.0,51816.0,131.0,,20.274118113430585,0.0259355421449908,20.084971109994264,0.0184939489311026,17.705182769598075,0.0013917466861487,18.405685175278755,0.0043498108037341,18.6952621471599,0.0020030687978367,19.4219454223714,0.0086954582647454,17.263276647911788,0.0025680472829923,20.656526722896224,0.1107676983581271,19.592434199517164,0.004240982650904,20.56618484040785,0.0537258546643041,20.709881235148792,0.107416406886323,17.378589150393204,0.0034023814773909
025509.30-004414.8,410,51877,138,43.78873,-0.73743701,20.83,19.86,18.83,17.83,17.25,6300.0,5.17,,DAM,results_convolution_2/spectra/spec-0410-51877-0138.fits,spec-0410-51877-0138.fits,0410-51862-01,410.0,51877.0,138.0,,20.165736499204733,,20.06706256911334,,17.710836934067537,,18.413909122171468,,18.701619184825557,,19.4145847881396,,17.233302429474286,,20.52602051082504,,19.5725337967771,,20.415228698734047,,20.6291742910742,,17.338271324158065,
025531.01-005552.8,410,51816,135,43.879192,-0.93132976,20.3,19.89,20.1,20.29,20.32,13111.0,7.72,,DA,results_convolution_2/spectra/spec-0410-51816-0135.fits,spec-0410-51816-0135.fits,0410-51808-01,410.0,51816.0,135.0,,20.19305891912331,0.0232388523358668,20.056617289740977,0.0177375729675727,20.54978517414056,0.0111960701365577,20.49089748631948,0.0204612062080069,20.141596646597726,0.0061355335258789,19.81269635286133,0.0116064572281716,21.016880362150765,0.0371295165005324,20.69343912152552,0.0982484332496757,19.912569971026507,0.0054286821585896,20.610712203127058,0.0509787528415366,20.78601030892309,0.0963914654959555,21.09868869300696,0.0509957823626464
025531.01-005552.8,410,51877,122,43.879192,-0.93132976,20.3,19.89,20.1,20.29,20.32,13060.0,7.8,0.508,DA,results_convolution_2/spectra/spec-0410-51877-0122.fits,spec-0410-51877-0122.fits,0410-51862-01,410.0,51877.0,122.0,,19.986227016546813,,19.94210447310538,,20.170716277304457,,20.295409509785426,,19.982598993273264,,19.76692643996073,,20.170788064801933,,20.308032936172687,,19.829010177944788,,20.24582038090372,,20.466085699407422,,20.231400101488692,
025602.19+051103.8,2322,53727,290,44.00913,5.184384,20.94,19.67,19.14,18.89,18.81,6302.0,8.89,1.112,DA,results_convolution_2/spectra/spec-2322-53727-0290.fits,spec-2322-53727-0290.fits,2322-53721-01,2322.0,53727.0,290.0,,20.095174747989567,0.0110699537812328,19.899026370376028,0.0078770805538257,18.974537731809924,0.0018472953186547,19.085234236784707,0.0041422660825736,19.115913319726424,0.0016082165825115,19.417858815978683,0.0047754002413005,18.878039714329653,0.0044927120058135,20.51522080731089,0.0559048692308065,19.60944686632229,0.0022583448556102,20.274301713447407,0.0206410044389939,20.59936909373706,0.0416833738776009,18.93347642017364,0.0058901635347475
025622.04-065036.2,457,51901,521,44.091846,-6.8433997,19.85,19.46,19.33,18.79,18.27,7422.0,5.71,,DAM,results_convolution_2/spectra/spec-0457-51901-0521.fits,spec-0457-51901-0521.fits,0457-51901-01,457.0,51901.0,521.0,,19.625330414421818,0.0145391865835203,19.58851938291965,0.0126256985100628,18.67908372989543,0.0029752046018752,19.318024485179443,0.0084550326923095,19.35843801824415,0.0037820951888819,19.3882239778817,0.0089527972817789,18.21200789598216,0.0053830938833195,19.95414457490542,0.0722961544261591,19.458374349298047,0.0039142103870589,19.879258354588863,0.0298570698809868,20.05695753964698,0.058768861705122,18.331022837978217,0.0075454342135868
025622.18+330944.8,2398,53768,70,44.092436,33.162432,19.32,19.75,20.05,20.24,20.06,72727.0,6.58,,DO,results_convolution_2/spectra/spec-2398-53768-0070.fits,spec-2398-53768-0070.fits,2398-53765-01,2398.0,53768.0,70.0,,19.5908767887015,,19.664838419375396,,20.12786890893833,,20.164098843001987,,20.06576859770501,,19.876810536481308,,20.004342901109705,,19.50505034657356,,19.74733688013161,,19.52988758501045,,19.64991303946972,,20.12069908363804,
025700.46+051816.0,2322,53727,248,44.251936,5.304457,20.4,20.79,21.21,21.45,21.49,41311.0,6.94,0.408,DA,results_convolution_2/spectra/spec-2322-53727-0248.fits,spec-2322-53727-0248.fits,2322-53721-01,2322.0,53727.0,248.0,,20.776491225746064,0.0172578002839229,20.858562512173187,0.0152346565929725,22.779273986151036,0.0293380086870277,22.271627087156823,0.0418375853076251,21.83045869325584,0.0127539932914582,21.258444497697333,0.0176728337697703,23.09879831174934,0.089038824010348,20.692078195781555,0.0540656555967576,21.02356723519626,0.0061882207517623,20.681758955678056,0.0259662454056246,20.84933179463525,0.0487576597805489,23.13180055918496,0.1196137452869163
025747.80+004902.3,708,52175,619,44.449172,0.81729721,21.03,20.27,19.44,18.16,17.33,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-0708-52175-0619.fits,spec-0708-52175-0619.fits,0708-52173-02,708.0,52175.0,619.0,,20.82541735632406,0.0302149781083145,20.710891806166792,0.0234495498082734,18.09801533701081,0.0014071531222175,19.15378149127023,0.0054980969192991,19.507832510216907,0.0030795774410429,20.21918102921547,0.0122722738495086,17.432982316456638,0.0022249244810761,21.03083277545748,0.1510402897692812,20.376517506529247,0.0060052728628066,20.94953180473565,0.0549240968865314,21.191602875842086,0.1154534797556662,17.569868268122356,0.0031037733907892
025747.80+004902.3,709,52205,334,44.449172,0.81729721,21.03,20.27,19.44,18.16,17.33,6300.0,10.0,,DAM,results_convolution_2/spectra/spec-0709-52205-0334.fits,spec-0709-52205-0334.fits,0709-52204-03,709.0,52205.0,334.0,,21.03985759788957,0.0366605153588683,20.954454846372293,0.0285869012660036,18.35725956714726,0.0020714970186543,19.390332826768365,0.0074519511588583,19.752203840060297,0.0055839187266858,20.352022565023752,0.0146771205263183,17.728712335382802,0.0035360222447539,21.91509914941168,0.325164147882179,20.53029201921965,0.0071801071388843,21.11791808501281,0.0640887646255378,21.81636076197916,0.2038227317972654,17.88262269079558,0.0049695739929266
025753.40-003159.5,410,51816,104,44.472502,-0.53318738,19.96,19.4,19.46,18.95,18.31,9263.0,7.88,,DAM,results_convolution_2/spectra/spec-0410-51816-0104.fits,spec-0410-51816-0104.fits,0410-51808-01,410.0,51816.0,104.0,,19.60979756880689,,19.548189645857853,,18.873689570179472,,19.46478883610643,,19.37046890183246,,19.30520089901145,,18.48518471028418,,19.809778536865917,,19.390263174332937,,19.752101415848934,,19.950805265921552,,18.593299673110813,
025753.40-003159.5,410,51877,110,44.472502,-0.53318738,19.96,19.4,19.46,18.95,18.31,9401.0,7.96,,DAM,results_convolution_2/spectra/spec-0410-51877-0110.fits,spec-0410-51877-0110.fits,0410-51862-01,410.0,51877.0,110.0,,19.581033660656253,,19.569451165831914,,19.073844405007428,,19.574532338605444,,19.49905316657594,,19.40170355994031,,18.700873763865356,,19.81222195857637,,19.45998009612226,,19.75833964092123,,19.95575023248504,,18.85092821195898,
025753.40-003159.5,709,52205,266,44.472502,-0.53318738,19.96,19.4,19.46,18.95,18.31,9117.0,7.46,,DAM,results_convolution_2/spectra/spec-0709-52205-0266.fits,spec-0709-52205-0266.fits,0709-52204-03,709.0,52205.0,266.0,,19.84354630217181,0.0158541152182467,19.727120605141074,0.0119498746322863,19.18375476233724,0.0044857817648659,19.68585814855445,0.0104710238621072,19.59947960070165,0.0050006016246566,19.508087005420244,0.0083690670045804,18.736353905912345,0.0098415658065529,20.230366722582367,0.0884799171892941,19.603651771811307,0.0038481963125256,20.022752852998487,0.0309675205573534,20.329721166140335,0.0690116216116219,18.891419049833623,0.0134602615252339
025758.04+341748.1,2398,53768,91,44.491831,34.296693,20.54,20.62,20.88,21.19,21.59,30996.0,7.64,0.459,DB,results_convolution_2/spectra/spec-2398-53768-0091.fits,spec-2398-53768-0091.fits,2398-53765-01,2398.0,53768.0,91.0,,20.524386960511077,0.0191444255194427,20.499278377462907,0.0161637033172652,21.035363664261816,0.0109944068517558,20.943557678570706,0.0211413942865924,20.79360951739468,0.0072009808777274,20.64006233629494,0.0149219209075569,21.282382460730723,0.0312855072221678,20.60658558096329,0.0691803517222509,20.585539620272748,0.0060108323268859,20.394697559936468,0.0277651591226907,20.74263444134491,0.0626796647817783,21.35631715597068,0.0434757942852559
